chrom,pos,reason,BD1_caller_support,BD2_ctcf_v10,BD3_rad21_v10,BD4_loop_anchor,D_tier_v10,D_tier_v11,not_assessable_criteria_v11,package
12,34300000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
12,34375000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
12,34400000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
12,34575000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
12,34650000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
12,34675000,assembly_gap+encode_blacklist,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
12,34700000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
12,37275000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
12,37300000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
12,37400000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
12,37600000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
12,37750000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
12,133275000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
13,18475000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
13,18500000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
13,18575000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
13,18750000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
13,111825000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
13,113675000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
13,113700000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
14,106900000,assembly_gap,strong,strong,strong,none,D5,D3,"BD2,BD3",GM12878_25kb
14,106925000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
15,19850000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
15,20000000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
15,20175000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
15,20425000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
16,0,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
16,35475000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",GM12878_25kb
16,35500000,assembly_gap,strong,none,none,moderate,D4,D4,"BD2,BD3",GM12878_25kb
16,35525000,assembly_gap,strong,none,none,moderate,D4,D4,"BD2,BD3",GM12878_25kb
16,35550000,assembly_gap,strong,none,none,moderate,D4,D4,"BD2,BD3",GM12878_25kb
16,35675000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
16,35700000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
16,35775000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
16,35900000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
16,35925000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
16,35950000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
16,36075000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
16,36200000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
16,46375000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
16,46450000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
16,46475000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
16,46550000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
16,46600000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
16,46625000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",GM12878_25kb
16,46675000,assembly_gap,weak,moderate,moderate,moderate,D3,D3,"BD2,BD3",GM12878_25kb
16,46850000,assembly_gap,weak,weak,moderate,strong,D3,D3,"BD2,BD3",GM12878_25kb
16,46925000,assembly_gap,strong,moderate,moderate,strong,D5,D5,"BD2,BD3",GM12878_25kb
16,46950000,assembly_gap,strong,moderate,weak,strong,D5,D5,"BD2,BD3",GM12878_25kb
17,450000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",GM12878_25kb
17,475000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
17,21975000,encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
17,22025000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
17,22725000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
17,26575000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
17,26750000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
17,26925000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
17,26975000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",GM12878_25kb
17,27150000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
17,27175000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
17,27350000,assembly_gap,weak,moderate,strong,strong,D3,D3,"BD2,BD3",GM12878_25kb
17,27375000,assembly_gap,weak,strong,moderate,strong,D3,D3,"BD2,BD3",GM12878_25kb
17,81750000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",GM12878_25kb
17,83250000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
18,15400000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
18,15425000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
18,20900000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
18,20925000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
18,20950000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
18,21125000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
18,21175000,assembly_gap,moderate,weak,moderate,strong,D4,D4,"BD2,BD3",GM12878_25kb
18,21200000,assembly_gap,moderate,weak,weak,strong,D4,D4,"BD2,BD3",GM12878_25kb
18,21475000,assembly_gap,strong,weak,none,strong,D5,D5,"BD2,BD3",GM12878_25kb
18,46975000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
18,47000000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
18,80275000,assembly_gap,strong,strong,strong,none,D5,D3,"BD2,BD3",GM12878_25kb
18,80300000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
19,19950000,assembly_gap,strong,none,none,moderate,D4,D4,"BD2,BD3",GM12878_25kb
19,19975000,assembly_gap,strong,none,none,moderate,D4,D4,"BD2,BD3",GM12878_25kb
19,20025000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,20225000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,20400000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,20550000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,20575000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",GM12878_25kb
19,20775000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,20900000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,21200000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,21225000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,21375000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,21550000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
19,21575000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
19,21600000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,21775000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,21850000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
19,21875000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
19,21925000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",GM12878_25kb
19,22075000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,22225000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,22375000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,22400000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,22525000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,22675000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,22875000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,22950000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",GM12878_25kb
19,23050000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,23075000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,23200000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,23225000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,23400000,assembly_gap,strong,none,none,moderate,D4,D4,"BD2,BD3",GM12878_25kb
19,23425000,assembly_gap,strong,none,none,moderate,D4,D4,"BD2,BD3",GM12878_25kb
19,23575000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,23625000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,23825000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",GM12878_25kb
19,23850000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",GM12878_25kb
19,23975000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",GM12878_25kb
19,24050000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,24200000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,24250000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,24275000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,24400000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,27225000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,27675000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
19,27700000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
19,27750000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,27800000,assembly_gap,weak,weak,none,none,D2,D1,"BD2,BD3",GM12878_25kb
19,27825000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,27925000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",GM12878_25kb
19,27950000,assembly_gap,moderate,weak,none,strong,D4,D4,"BD2,BD3",GM12878_25kb
19,27975000,assembly_gap,weak,weak,moderate,strong,D3,D3,"BD2,BD3",GM12878_25kb
19,28275000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",GM12878_25kb
19,28325000,assembly_gap,weak,none,weak,moderate,D3,D3,"BD2,BD3",GM12878_25kb
19,28350000,assembly_gap,strong,none,weak,moderate,D4,D4,"BD2,BD3",GM12878_25kb
19,28375000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
19,28400000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,28675000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",GM12878_25kb
19,28725000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",GM12878_25kb
19,28875000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
19,28900000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
19,28925000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
19,28950000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,29200000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",GM12878_25kb
19,29250000,assembly_gap,weak,weak,none,moderate,D3,D3,"BD2,BD3",GM12878_25kb
19,29275000,assembly_gap,weak,weak,weak,none,D2,D1,"BD2,BD3",GM12878_25kb
19,29300000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,29500000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,29575000,assembly_gap,strong,none,weak,moderate,D4,D4,"BD2,BD3",GM12878_25kb
19,29600000,assembly_gap,strong,moderate,strong,moderate,D5,D4,"BD2,BD3",GM12878_25kb
19,29725000,assembly_gap,weak,strong,moderate,strong,D3,D3,"BD2,BD3",GM12878_25kb
19,29750000,assembly_gap,weak,strong,weak,strong,D3,D3,"BD2,BD3",GM12878_25kb
19,29875000,assembly_gap,weak,moderate,weak,strong,D3,D3,"BD2,BD3",GM12878_25kb
19,29900000,assembly_gap,weak,weak,none,strong,D3,D3,"BD2,BD3",GM12878_25kb
19,30050000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
19,30075000,assembly_gap,moderate,none,weak,none,D3,D3,"BD2,BD3",GM12878_25kb
19,30150000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,30275000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,30425000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,30650000,assembly_gap,moderate,strong,weak,strong,D4,D4,"BD2,BD3",GM12878_25kb
19,30675000,assembly_gap,strong,strong,moderate,strong,D5,D5,"BD2,BD3",GM12878_25kb
19,30700000,assembly_gap,moderate,weak,weak,strong,D4,D4,"BD2,BD3",GM12878_25kb
19,30850000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,31200000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,31225000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
19,31450000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,50000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
20,25750000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,25775000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,25850000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,25900000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,26025000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
20,26050000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
20,26075000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,26250000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,26275000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,28550000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,28650000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,28875000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,29025000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,29125000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,29300000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,29350000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,29525000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,29700000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,29725000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,29775000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,29850000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,29875000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
20,29900000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
20,30175000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,30200000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,30275000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,30450000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
20,30800000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,31050000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
20,64350000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
21,8750000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
21,9650000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
21,9725000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
21,9800000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
21,10025000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
21,10250000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
21,10325000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
21,10425000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
21,10475000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
21,10675000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
21,10700000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
21,10775000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
21,10800000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
21,12950000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
21,12975000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
21,43250000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
21,46700000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
22,10650000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
22,10700000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
22,10800000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
22,10875000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
22,10925000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
22,11075000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
22,11275000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
22,11350000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
22,11550000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
22,11625000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
22,12575000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
22,12650000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
22,12725000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
22,15225000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
22,16100000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
22,16175000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
22,16450000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
22,16575000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
22,16650000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
22,16750000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
22,16775000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
22,16875000,assembly_gap,strong,none,none,strong,D5,D5,"BD2,BD3",GM12878_25kb
22,16900000,assembly_gap,strong,weak,none,strong,D5,D5,"BD2,BD3",GM12878_25kb
22,17075000,assembly_gap,strong,moderate,moderate,moderate,D4,D4,"BD2,BD3",GM12878_25kb
22,17175000,assembly_gap,weak,strong,moderate,strong,D3,D3,"BD2,BD3",GM12878_25kb
X,1950000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,1975000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,2075000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,2125000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,37100000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
X,37125000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,37225000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,37275000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,49350000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,50275000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,58400000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,58550000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,62500000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,62550000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,62650000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,62700000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,62900000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,62925000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,62975000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,63000000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,63100000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
X,63125000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
X,63250000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",GM12878_25kb
X,63575000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,63725000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,63775000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,114325000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,115750000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,120900000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
X,144475000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_25kb
1,16800000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_10kb
1,121610000,encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_10kb
1,122510000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_10kb
1,124770000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_10kb
1,125010000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_10kb
1,125060000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_10kb
1,125100000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_10kb
1,125140000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_10kb
1,125170000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_10kb
1,125190000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_10kb
1,143180000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_10kb
1,143190000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_10kb
1,143270000,encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_10kb
1,223560000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_10kb
1,228560000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",GM12878_10kb
2,89690000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_10kb
2,89750000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_10kb
2,90410000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_10kb
2,91400000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_10kb
2,91840000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_10kb
2,92000000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_10kb
2,92010000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",GM12878_10kb
2,94180000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_10kb
2,94190000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_10kb
2,94290000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_10kb
2,94500000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",GM12878_10kb
