# Figure 1b -- GM12878 chr7 Hi-C contact values, for the R-drawn contact map.
# Written by figures/scripts/export_hic_matrix.py. EXPORT ONLY: no value here is
# rescaled, logged or coloured -- these are the cooler's own ICE-balanced contact
# frequencies (count * weight_i * weight_j), exactly as the software reads them.
# source: /home/coder/TAD/creditad/package_stage/example_data/chr7_tracks/GM12878_chr7_hg38.mcool
# cooler: /resolutions/10000   balanced: True (ICE 'weight' column)
# drawn window: chr7:86525000-87325000   triangle apex separation: 260000 bp
# fetched region: chr7:86375000-87475000 (half the apex beyond each edge, so the drawn
#   triangle's upper corners are covered; the panel clips to the drawn window)
# rows: EVERY cell of the drawn region -- including cells with no contacts, so the
#   panel renders them deliberately rather than leaving bare paper, and including
#   one row/column of OVERDRAW beyond the drawn limits so the panel's clip cuts a
#   straight edge (the overdraw is exported, not drawn).
# geometry: ROTATED TRIANGLE, 3.08:1 (window 800 kb : separation cap 260 kb)
# status: measured      = a contact count was observed
#         zero          = both bins are ICE-weighted and the count is zero
#         unmeasurable  = a bin carries no ICE weight (balanced is NA)
# columns: bin_i bin_j start_i start_j balanced count status
bin_i	bin_j	start_i	start_j	balanced	count	status
82	105	87190000	87420000	0.002001026983	58	measured
82	106	87190000	87430000	0.002020451445	70	measured
82	107	87190000	87440000	0.002169406347	57	measured
82	108	87190000	87450000	0.001812487876	51	measured
82	109	87190000	87460000	0.002454186082	58	measured
82	110	87190000	87470000	0.002239479715	77	measured
83	83	87200000	87200000	0.1325890957	2139	measured
83	84	87200000	87210000	0.03169994038	916	measured
83	85	87200000	87220000	0.01579011095	412	measured
83	86	87200000	87230000	0.01191018237	279	measured
83	87	87200000	87240000	0.006933695428	103	measured
83	88	87200000	87250000	0.00544313066	76	measured
83	89	87200000	87260000	0.004127710263	88	measured
83	90	87200000	87270000	0.003612364848	60	measured
83	91	87200000	87280000	0.00329532353	82	measured
83	92	87200000	87290000	0.002689392914	59	measured
83	93	87200000	87300000	0.002244539689	38	measured
83	94	87200000	87310000	0.003118905457	79	measured
83	95	87200000	87320000	0.003293419898	61	measured
83	96	87200000	87330000	0.003097623432	64	measured
83	97	87200000	87340000	0.003105194513	68	measured
83	98	87200000	87350000	0.002859253217	50	measured
83	99	87200000	87360000	0.002862787756	70	measured
83	100	87200000	87370000	0.002138043888	38	measured
83	101	87200000	87380000	0.002023158742	45	measured
83	102	87200000	87390000	0.003403979905	72	measured
83	103	87200000	87400000	0.002623375586	54	measured
83	104	87200000	87410000	0.002361214356	52	measured
83	105	87200000	87420000	0.002718277271	59	measured
83	106	87200000	87430000	0.002967958978	77	measured
83	107	87200000	87440000	0.002642933192	52	measured
83	108	87200000	87450000	0.001898373733	40	measured
83	109	87200000	87460000	0.001977717837	35	measured
83	110	87200000	87470000	0.002563404451	66	measured
84	84	87210000	87210000	0.06710172777	3473	measured
84	85	87210000	87220000	0.02574065185	1203	measured
84	86	87210000	87230000	0.01410918287	592	measured
84	87	87210000	87240000	0.007103220363	189	measured
84	88	87210000	87250000	0.005797878595	145	measured
84	89	87210000	87260000	0.004425671608	169	measured
84	90	87210000	87270000	0.00386548636	115	measured
84	91	87210000	87280000	0.003387872846	151	measured
84	92	87210000	87290000	0.003079311066	121	measured
84	93	87210000	87300000	0.00267112775	81	measured
84	94	87210000	87310000	0.003548680848	161	measured
84	95	87210000	87320000	0.003617132883	120	measured
84	96	87210000	87330000	0.003512836583	130	measured
84	97	87210000	87340000	0.00441054186	173	measured
84	98	87210000	87350000	0.003192629791	100	measured
84	99	87210000	87360000	0.002602926531	114	measured
84	100	87210000	87370000	0.002324506081	74	measured
84	101	87210000	87380000	0.002585357579	103	measured
84	102	87210000	87390000	0.002137988957	81	measured
84	103	87210000	87400000	0.002739391061	101	measured
84	104	87210000	87410000	0.002763277604	109	measured
84	105	87210000	87420000	0.003035216658	118	measured
84	106	87210000	87430000	0.002345630578	109	measured
84	107	87210000	87440000	0.00340510129	120	measured
84	108	87210000	87450000	0.00211971591	80	measured
84	109	87210000	87460000	0.002807709946	89	measured
84	110	87210000	87470000	0.003014074249	139	measured
85	85	87220000	87220000	0.07227344336	3050	measured
85	86	87220000	87230000	0.03626535077	1374	measured
85	87	87220000	87240000	0.01473403644	354	measured
85	88	87220000	87250000	0.009432041703	213	measured
85	89	87220000	87260000	0.007627342055	263	measured
85	90	87220000	87270000	0.006439874468	173	measured
85	91	87220000	87280000	0.005714825641	230	measured
85	92	87220000	87290000	0.005129376458	182	measured
85	93	87220000	87300000	0.004601560954	126	measured
85	94	87220000	87310000	0.003905584542	160	measured
85	95	87220000	87320000	0.004239473575	127	measured
85	96	87220000	87330000	0.004279328498	143	measured
85	97	87220000	87340000	0.003980979596	141	measured
85	98	87220000	87350000	0.003182116424	90	measured
85	99	87220000	87360000	0.003337766749	132	measured
85	100	87220000	87370000	0.00285257987	82	measured
85	101	87220000	87380000	0.003307922676	119	measured
85	102	87220000	87390000	0.003595427569	123	measured
85	103	87220000	87400000	0.003213967139	107	measured
85	104	87220000	87410000	0.004828936116	172	measured
85	105	87220000	87420000	0.003760162509	132	measured
85	106	87220000	87430000	0.0031934705	134	measured
85	107	87220000	87440000	0.003362463361	107	measured
85	108	87220000	87450000	0.003110416389	106	measured
85	109	87220000	87460000	0.002864844671	82	measured
85	110	87220000	87470000	0.003049775429	127	measured
86	86	87230000	87230000	0.07796593866	2652	measured
86	87	87230000	87240000	0.0251271948	542	measured
86	88	87230000	87250000	0.01524090762	309	measured
86	89	87230000	87260000	0.0103046774	319	measured
86	90	87230000	87270000	0.008582778144	207	measured
86	91	87230000	87280000	0.0063654517	230	measured
86	92	87230000	87290000	0.006498150628	207	measured
86	93	87230000	87300000	0.005084765041	125	measured
86	94	87230000	87310000	0.004567742201	168	measured
86	95	87230000	87320000	0.004350311105	117	measured
86	96	87230000	87330000	0.003966548714	119	measured
86	97	87230000	87340000	0.003648002025	116	measured
86	98	87230000	87350000	0.003189956913	81	measured
86	99	87230000	87360000	0.004027581456	143	measured
86	100	87230000	87370000	0.003293586918	85	measured
86	101	87230000	87380000	0.002724691284	88	measured
86	102	87230000	87390000	0.003744290324	115	measured
86	103	87230000	87400000	0.003981354585	119	measured
86	104	87230000	87410000	0.004596916237	147	measured
86	105	87230000	87420000	0.004410356809	139	measured
86	106	87230000	87430000	0.003158866806	119	measured
86	107	87230000	87440000	0.003010221663	86	measured
86	108	87230000	87450000	0.002941585108	90	measured
86	109	87230000	87460000	0.002529454238	65	measured
87	87	87240000	87240000	0.1067359952	1460	measured
87	88	87240000	87250000	0.02986736461	384	measured
87	89	87240000	87260000	0.01701388574	334	measured
87	90	87240000	87270000	0.01248832627	191	measured
87	91	87240000	87280000	0.01051796598	241	measured
87	92	87240000	87290000	0.008613546547	174	measured
87	93	87240000	87300000	0.006799548406	106	measured
87	94	87240000	87310000	0.004759141415	111	measured
87	95	87240000	87320000	0.003987096021	68	measured
87	96	87240000	87330000	0.003889653175	74	measured
87	97	87240000	87340000	0.003620205882	73	measured
87	98	87240000	87350000	0.004471421622	72	measured
87	99	87240000	87360000	0.002842507355	64	measured
87	100	87240000	87370000	0.003788394704	62	measured
87	101	87240000	87380000	0.003661923115	75	measured
87	102	87240000	87390000	0.003748071468	73	measured
87	103	87240000	87400000	0.004115208344	78	measured
87	104	87240000	87410000	0.004734060639	96	measured
87	105	87240000	87420000	0.004603202512	92	measured
87	106	87240000	87430000	0.003390647952	81	measured
87	107	87240000	87440000	0.003477394021	63	measured
87	108	87240000	87450000	0.002319341776	45	measured
88	88	87250000	87250000	0.1278503126	1545	measured
88	89	87250000	87260000	0.03761180248	694	measured
88	90	87250000	87270000	0.01746032092	251	measured
88	91	87250000	87280000	0.01420835425	306	measured
88	92	87250000	87290000	0.009585433881	182	measured
88	93	87250000	87300000	0.006961166276	102	measured
88	94	87250000	87310000	0.00556510154	122	measured
88	95	87250000	87320000	0.004740989632	76	measured
88	96	87250000	87330000	0.003523119219	63	measured
88	97	87250000	87340000	0.004273690422	81	measured
88	98	87250000	87350000	0.003766132653	57	measured
88	99	87250000	87360000	0.003969250794	84	measured
88	100	87250000	87370000	0.003835510483	59	measured
88	101	87250000	87380000	0.004311552531	83	measured
88	102	87250000	87390000	0.004151511322	76	measured
88	103	87250000	87400000	0.005500864301	98	measured
88	104	87250000	87410000	0.005194041428	99	measured
88	105	87250000	87420000	0.004578026861	86	measured
88	106	87250000	87430000	0.003429225442	77	measured
88	107	87250000	87440000	0.001996640618	34	measured
89	89	87260000	87260000	0.08376605161	2360	measured
89	90	87260000	87270000	0.02911191163	639	measured
89	91	87260000	87280000	0.01733359207	570	measured
89	92	87260000	87290000	0.01262446083	366	measured
89	93	87260000	87300000	0.009341561723	209	measured
89	94	87260000	87310000	0.006363326853	213	measured
89	95	87260000	87320000	0.006577678691	161	measured
89	96	87260000	87330000	0.004688005641	128	measured
89	97	87260000	87340000	0.004319360172	125	measured
89	98	87260000	87350000	0.004024343765	93	measured
89	99	87260000	87360000	0.003868393395	125	measured
89	100	87260000	87370000	0.003916970995	92	measured
89	101	87260000	87380000	0.004558812743	134	measured
89	102	87260000	87390000	0.004901224179	137	measured
89	103	87260000	87400000	0.004999598512	136	measured
89	104	87260000	87410000	0.005841313321	170	measured
89	105	87260000	87420000	0.00519466469	149	measured
89	106	87260000	87430000	0.003558414281	122	measured
90	90	87270000	87270000	0.1082990564	1852	measured
90	91	87270000	87280000	0.03536354041	906	measured
90	92	87270000	87290000	0.01704536507	385	measured
90	93	87270000	87300000	0.01181827921	206	measured
90	94	87270000	87310000	0.007860900751	205	measured
90	95	87270000	87320000	0.006240330114	119	measured
90	96	87270000	87330000	0.004654008526	99	measured
90	97	87270000	87340000	0.004169184208	94	measured
90	98	87270000	87350000	0.005831969529	105	measured
90	99	87270000	87360000	0.004131119743	104	measured
90	100	87270000	87370000	0.004863695293	89	measured
90	101	87270000	87380000	0.004235771399	97	measured
90	102	87270000	87390000	0.004913394122	107	measured
90	103	87270000	87400000	0.00594539332	126	measured
90	104	87270000	87410000	0.006439145822	146	measured
90	105	87270000	87420000	0.004877660548	109	measured
91	91	87280000	87280000	0.07162194815	2749	measured
91	92	87280000	87290000	0.03256649518	1102	measured
91	93	87280000	87300000	0.01531760503	400	measured
91	94	87280000	87310000	0.01000781018	391	measured
91	95	87280000	87320000	0.007770651418	222	measured
91	96	87280000	87330000	0.006464025339	206	measured
91	97	87280000	87340000	0.005388134999	182	measured
91	98	87280000	87350000	0.00493084599	133	measured
91	99	87280000	87360000	0.00495815273	187	measured
91	100	87280000	87370000	0.004669067708	128	measured
91	101	87280000	87380000	0.005246590086	180	measured
91	102	87280000	87390000	0.005762348541	188	measured
91	103	87280000	87400000	0.006803112407	216	measured
91	104	87280000	87410000	0.006947543224	236	measured
92	92	87290000	87290000	0.08681749071	2590	measured
92	93	87290000	87300000	0.02467159623	568	measured
92	94	87290000	87310000	0.01265805064	436	measured
92	95	87290000	87320000	0.007464149681	188	measured
92	96	87290000	87330000	0.006264213271	176	measured
92	97	87290000	87340000	0.006078041945	181	measured
92	98	87290000	87350000	0.006139608666	146	measured
92	99	87290000	87360000	0.005714127578	190	measured
92	100	87290000	87370000	0.005958003196	144	measured
92	101	87290000	87380000	0.005818825516	176	measured
92	102	87290000	87390000	0.007161878222	206	measured
92	103	87290000	87400000	0.006752020271	189	measured
93	93	87300000	87300000	0.1103180134	1960	measured
93	94	87300000	87310000	0.0299457266	796	measured
93	95	87300000	87320000	0.01389081421	270	measured
93	96	87300000	87330000	0.01014654057	220	measured
93	97	87300000	87340000	0.00752787968	173	measured
93	98	87300000	87350000	0.008664158866	159	measured
93	99	87300000	87360000	0.007443396378	191	measured
93	100	87300000	87370000	0.00729152881	136	measured
93	101	87300000	87380000	0.007240204271	169	measured
93	102	87300000	87390000	0.008064068174	179	measured
94	94	87310000	87310000	0.06902327514	2745	measured
94	95	87310000	87320000	0.02936657078	854	measured
94	96	87310000	87330000	0.01584491307	514	measured
94	97	87310000	87340000	0.01340784306	461	measured
94	98	87310000	87350000	0.01059872681	291	measured
94	99	87310000	87360000	0.00906459594	348	measured
94	100	87310000	87370000	0.01021306214	285	measured
94	101	87310000	87380000	0.00967859331	338	measured
95	95	87320000	87320000	0.1029868159	2190	measured
95	96	87320000	87330000	0.04443339565	1054	measured
95	97	87320000	87340000	0.02259167747	568	measured
95	98	87320000	87350000	0.01364751005	274	measured
95	99	87320000	87360000	0.01196880068	336	measured
95	100	87320000	87370000	0.0100953292	206	measured
96	96	87330000	87330000	0.08181975419	2165	measured
96	97	87330000	87340000	0.03583418917	1005	measured
96	98	87330000	87350000	0.01803913057	404	measured
96	99	87330000	87360000	0.01331615338	417	measured
97	97	87340000	87340000	0.07868518905	2339	measured
97	98	87340000	87350000	0.03092157077	734	measured
